2025-10-04 00:20:09,354 | INFO     | PokemonFaiths   | Logging to file: logs\game_20251004_002009.log
2025-10-04 00:20:09,357 | INFO     | PokemonFaiths.Main | === Pokemon Faiths Starting ===
2025-10-04 00:20:10,212 | INFO     | PokemonFaiths.Main | Pygame initialized successfully
2025-10-04 00:20:10,213 | INFO     | PokemonFaiths.AudioManager | Audio system initialized successfully
2025-10-04 00:20:10,213 | INFO     | PokemonFaiths.Settings | Loaded settings: Music=100%, SFX=100%
2025-10-04 00:20:10,217 | INFO     | PokemonFaiths.AudioManager | Playing music: menu
2025-10-04 00:20:10,218 | INFO     | PokemonFaiths.StartScreen | Save file exists: True
2025-10-04 00:20:10,315 | INFO     | PokemonFaiths.StartScreen | Starting Pokémon Faiths start screen...
2025-10-04 00:20:11,125 | INFO     | PokemonFaiths.StartScreen | Start screen exited with selection: continue
2025-10-04 00:20:11,131 | INFO     | PokemonFaiths.Main | Loading saved game...
2025-10-04 00:20:11,131 | INFO     | PokemonFaiths.SaveManager | Game loaded successfully (Player: edy)
2025-10-04 00:20:11,131 | INFO     | PokemonFaiths.Main | Loaded save for: edy
2025-10-04 00:20:11,301 | INFO     | PokemonFaiths.Outside | Outdoor assets loaded
2025-10-04 00:20:11,301 | INFO     | PokemonFaiths.Outside | Village map created: 40x30 with 5 houses and cave entrance
2025-10-04 00:20:11,301 | INFO     | PokemonFaiths.Outside | Loading outside position from save: (1194, 149)
2025-10-04 00:20:11,349 | INFO     | PokemonFaiths.Outside | Outside scene initialized
2025-10-04 00:20:11,350 | INFO     | PokemonFaiths.Outside | Outside scene started
2025-10-04 00:20:16,321 | INFO     | PokemonFaiths.Outside | Player entering cave!
2025-10-04 00:20:16,322 | INFO     | PokemonFaiths.SaveManager | Game saved successfully
2025-10-04 00:20:16,322 | INFO     | PokemonFaiths.Outside | Set cave spawn to center: (340, 170)
2025-10-04 00:20:16,322 | INFO     | PokemonFaiths.Outside | Player entering cave
2025-10-04 00:20:16,346 | INFO     | PokemonFaiths.Outside | Outside scene exited
2025-10-04 00:20:16,347 | INFO     | PokemonFaiths.Main | Entering cave...
2025-10-04 00:20:16,605 | INFO     | PokemonFaiths.Cave | Cave scene initialized
2025-10-04 00:20:18,797 | INFO     | PokemonFaiths.Entities | Sprint: ON
2025-10-04 00:20:19,061 | INFO     | PokemonFaiths.SaveManager | Game saved successfully
2025-10-04 00:20:19,074 | INFO     | PokemonFaiths.Main | Exiting cave...
2025-10-04 00:20:19,078 | INFO     | PokemonFaiths.Outside | Outdoor assets loaded
2025-10-04 00:20:19,078 | INFO     | PokemonFaiths.Outside | Village map created: 40x30 with 5 houses and cave entrance
2025-10-04 00:20:19,079 | INFO     | PokemonFaiths.Outside | Loading outside position from save: (1230, 134)
2025-10-04 00:20:19,121 | INFO     | PokemonFaiths.Outside | Outside scene initialized
2025-10-04 00:20:19,121 | INFO     | PokemonFaiths.Outside | Outside scene started
2025-10-04 00:20:22,187 | INFO     | PokemonFaiths.Outside | Quit event received
2025-10-04 00:20:22,189 | INFO     | PokemonFaiths.SaveManager | Game saved successfully
2025-10-04 00:20:22,189 | INFO     | PokemonFaiths.Outside | Game saved successfully
2025-10-04 00:20:22,199 | INFO     | PokemonFaiths.Outside | Outside scene exited
2025-10-04 00:20:22,316 | INFO     | PokemonFaiths.Main | === Pokemon Faiths Shutdown ===
